---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
君歌声酸辞且苦	jpgeugsrciqxkuyc#序52000
不能听终泪如雨	bungtyvslzruyuaa#序52000
洞庭连天九疑高	dstylmtmjqyigkdw#序52000
蛟龙出没猩鼯号	jclsiumoxywuhkik#序52000
十生九死到官所	uiugjqsidkgrsoap#序52000
幽居默默如藏逃	ybjumomoruchtkez#序52000
下床畏蛇食畏药	xwidwzueuiwzykac#序52000
海气湿蛰熏腥臊	hlqiuivexpxyskdo#序52000
昨者州前捶大鼓	zovevbqmivdaguou#序52000
嗣皇继圣登夔皋	sihdjiugdgkvgkkb#序52000
赦书一日行万里	ueuuyirixywjlitl#序52000
罪从大辟皆除死	zvcsdapijxiusisd#序52000
迁者追回流者还	qmvevvhvlqvehlzz#序52000
涤瑕荡垢清朝班	dixwdhgbqyikbjdw#序52000
州家申名使家抑	vbjwufmyuijwyidf#序52000
坎轲只得移荆蛮	kjkevideyijymjtw#序52000
判司卑官不堪说	pjsibzgrbukjuoby#序52000
未免捶楚尘埃间	wzmmiviuifaijmam#序52000
同时辈流多上道	tsuibzlqdouhdkkz#序52000
天路幽险难追攀	tmluybxmnjvvpjam#序52000
君歌且休听我歌	jpgeqxxqtywogeya#序52000
我歌今与君殊科	wogejnyujpuukeph#序52000
一年明月今宵多	yinmmyytjnxcdoax#序52000
人生由命非由他	rfugybmyfzybtapr#序52000
有酒不饮奈明何	ybjqbuynnlmyheur#序52000
五岳祭秩皆三公	wuytjivijxsjgsab#序52000
四方环镇嵩当中	sifhhrvfssdhvskl#序52000
火维地荒足妖怪	howzdihdzuykgydx#序52000
天假神柄专其雄	tmjwufbyvrqixsau#序52000
喷云泄雾藏半腹	pfypxxwuchbjfuko#序52000
虽有绝顶谁能穷	svybjtdyuvngqskb#序52000
我来正逢秋雨节	wollvgfgqqyujxpc#序52000
阴气晦味无清风	ynqihvwzwuqyfgej#序52000
潜心默祷若有应	qmxnmodkroybyydg#序52000
岂非正直能感通	qifzvgvinggjtsez#序52000
须臾静扫众峰出	xuyujyskvsfgiupv#序52000
仰见突兀撑青空	yhjmtuwuigqyksrb#序52000
紫盖连延接天柱	zigllmyjjxtmvuvm#序52000
石廪腾掷堆祝融	uilntgvidvvursaa#序52000
森然魄动下马拜	sfrjpodsxwmablmu#序52000
松柏一径趋灵宫	ssblyijyqulygsmb#序52000
粉墙丹柱动光彩	ffqddjvudsgdclmp#序52000
鬼物图画填青红	gvwutuhwtmqyhsps#序52000
升阶伛偻荐脯酒	ugjxyulvjmpujqpd#序52000
欲以菲薄明其衷	yuyifzbomyqivsbw#序52000
庙内老人识神意	mcnzlkrfuiufyigl#序52000
睢盱侦伺能鞠躬	svxuvfcingjugsou#序52000
手持杯蛟导我掷	ubiibzjcdkwovipf#序52000
云此最吉余难同	ypcizvjiyunjtsek#序52000
窜逐蛮荒幸不死	crvumjhdxybusibd#序52000
衣食才足甘长终	yiuiclzugjvhvsws#序52000
侯王将相望久绝	hbwhjdxdwhjqjtrs#序52000
神纵欲福难为功	ufzsyufunjwzgspg#序52000
夜投佛寺上高阁	yetbfosiuhgkgewm#序52000
星月掩映云曈昽	xyytyjyyyptslsoo#序52000
猿鸣钟动不知曙	yrmyvsdsbuviuuqo#序52000
杲杲寒日生于东	gkgkhjriugyudsoa#序52000
张生手持石鼓文	vhugubiiuiguwfgw#序52000
劝我试作石鼓歌	qrwouizouigugeya#序52000
少陵无人谪仙死	uklywurfvexmsixd#序52000
才薄将奈石鼓何	clbkjdnluiguhear#序52000
周纲凌迟四海沸	vbghlyiisihlfzkd#序52000
宣王愤起挥天戈	xrwhffqihvtmgeba#序52000
大开明堂受朝贺	daklmythubikheul#序52000
诸侯剑佩鸣相磨	vuhbjmpzmyxdmoyg#序52000
搜于岐阳骋雄俊	sbyuqiyhigxsjpfr#序52000
万里禽兽皆遮罗	wjliqnubjxveloas#序52000
镌功勒成告万世	jrgslziggkwjuija#序52000
凿石作鼓隳嵯峨	zkuizoguhvcoeeye#序52000
从臣才艺咸第一	csifclyixmdiyira#序52000
拣选撰刻留山阿	jmxrvrkelqujaafe#序52000
雨淋日炙野火燎	yulnriviyeholcah#序52000
鬼物守护烦撝呵	gvwuubhufjhvhepk#序52000
公从何处得纸本	gscsheiudevibfba#序52000
毫发尽备无差讹	hkfajnbzwuiaeewy#序52000
辞严义密读难晓	ciyjyimidunjxcqo#序52000
字体不类隶与蝌	zitibulzliyukebi#序52000
年深岂免有缺画	nmufqimmybqthwpa#序52000
快剑砍断生蛟鼍	kyjmkjdrugjctoxk#序52000
鸾翔凤翥众仙下	lrxdfgvuvsxmxwwa#序52000
珊瑚碧树交枝柯	ujhubiuujcvikewm#序52000
金绳铁索锁钮壮	jnugtxsosonqvdrd#序52000
古鼎跃水龙腾梭	gudyytuvlstgsoum#序52000
陋儒编诗不收入	lbrubmuibuubruep#序52000
二雅褊迫无委蛇	eryabmpowuwzyiai#序52000
孔子西行不到秦	kszixixybudkqnzf#序52000
掎摭星宿遗羲娥	jivixyxqyixieefn#序52000
嗟余好古生苦晚	jxyuhkguugkuwjko#序52000
对此涕泪双滂沱	dvcitilzudphtoyd#序52000
忆昔初蒙博士征	yixiiumgbouivgxi#序52000
其年始改称元和	qinmuigligyrheqh#序52000
古人从军在右辅	gurfcsjpzlybfuui#序52000
为我度量掘臼科	wzwoduldjtjqkedh#序52000
濯冠沐浴告祭酒	vogrmuyugkjijqdd#序52000
如此至宝存岂多	rucivibkcpqidonx#序52000
毡包席裹可立致	vjbkxigokelivima#序52000
十鼓只载数骆驼	uiguvizluulotoam#序52000
荐诸太庙比郜鼎	jmvutlmcbigkdyco#序52000
光价岂止百倍过	gdjwqiviblbzgoxz#序52000
圣恩若许留太学	ugenroxulqtlxtyx#序52000
诸生讲解得切磋	vuugjdjxdeqxcoyu#序52000
观经鸿都尚填咽	grjyhsdbuhtmyjyk#序52000
坐见举国来奔波	zojmjugollbfbord#序52000
剜苔剔藓露节角	wjtltixmlujxjcbd#序52000
安置妥帖平不颇	anvitotxpybupobv#序52000
大厦深檐与覆盖	dauaufyjyufugluy#序52000
经历久远期无陀	jylijqyrqiwutose#序52000
中朝大官老于事	vsikdagrlkyuuila#序52000
讵肯感激徒媕婀	jukfgjjituaneeyn#序52000
牧童敲火牛砺角	mutsqchonqlijcnd#序52000
谁复著手为摩挲	uvfuvuubwzmasayd#序52000
日销月铄就埋没	rixcytuojqmlmokd#序52000
六年西顾空吟哦	lqnmxiguksyneewk#序52000
羲之俗书趁姿媚	xivisuuuifzimzyn#序52000
数纸尚可博白鹅	uuviuhkebobleemw#序52000
继周八代争战罢	jivbbadlvgvjbass#序52000
无人收拾理则那	wurfubuilizenaav#序52000
方今太平日无事	fhjntlpyriwuuida#序52000
柄任儒术崇丘轲	byrfruuuisqqkemi#序52000
安能以此上论列	anngyiciuhlplxbd#序52000
愿借辩口如悬河	yrjxbmkbruxrheid#序52000
石鼓之歌止于此	uiguvigeviyuciav#序52000
呜呼吾意其蹉跎	wuhuwuyiqicotokz#序52000
渔翁夜傍西岩宿	yuwgyebhxiyjsudb#序52000
晓汲清湘燃楚竹	xcjiqyxdrjiuvuop#序52000
烟销日出不见人	yjxcriiubujmrfhp#序52000
欸乃一声山水绿	ainlyiugujuvlvss#序52000
回看天际下中流	hvkjtmjixwvslqkd#序52000
岩上无心云相逐	yjuhwuxnypxdvuez#序52000
汉皇重色思倾国	hjhdvssesiqygodk#序52000
御宇多年求不得	yuyudonmqqbudeii#序52000
杨家有女初长成	yhjwybnviuvhigmw#序52000
养在深闺人未识	yhzlufgvrfwzuiyy#序52000
天生丽质难自弃	tmuglivinjziqiaw#序52000
一朝选在君王侧	yivkxrzljpwhcear#序52000
六宫粉黛无颜色	lqgsffdlwuyjsewd#序52000
春寒赐浴华清池	iphjciyuhwqyiifd#序52000
温泉水滑洗凝脂	wfqruvhwxinyvido#序52000
侍儿扶起娇无力	uierfuqijcwulirv#序52000
始是新承恩泽时	uiuixnigenzeuino#序52000
云鬓花颜金步摇	ypbnhwyjjnbuykef#序52000
芙蓉帐暖度春宵	fursvhnrduipxccb#序52000
春宵苦短日高起	ipxckudrrigkqift#序52000
从此君王不早朝	cscijpwhbuzkikru#序52000
承欢侍宴无闲暇	ighruiyjwuxmxwvo#序52000
春从春游夜专夜	ipcsipybyevryefw#序52000
后宫佳丽三千人	hbgsjwlisjqmrfpp#序52000
三千宠爱在一身	sjqmisaizlyiufap#序52000
金屋妆成娇侍夜	jnwuvdigjcuiyerw#序52000
玉楼宴罢醉和春	yulbyjbazvheipwf#序52000
姊妹弟兄皆列土	zimzdixsjxlxtunu#序52000
可怜光彩生门户	kelmgdclugmfhudd#序52000
遂令天下父母心	svlytmxwfumuxnzd#序52000
不重生男重生女	buvsugnjvsugnvav#序52000
骊宫高处入青云	ligsgkiuruqyypme#序52000
仙乐风飘处处闻	xmlefgpciuiuwfrm#序52000
缓歌谩舞凝丝竹	hrgemjwunysivusp#序52000
尽日君王看不足	jnrijpwhkjbuzuik#序52000
渔阳鼙鼓动地来	yuyhpigudsdillda#序52000
惊破霓裳羽衣曲	jyponiihyuyiquxl#序52000
九重城阙烟尘生	jqvsigqtyjifugpp#序52000
千乘万骑西南行	qmigwjqixinjxypi#序52000
翠华摇摇行复止	cvhwykykxyfuvixl#序52000
西出都门百余里	xiiudbmfblyulial#序52000
六军不发无奈何	lqjpbufawunlhewr#序52000
宛转蛾眉马前死	wjvreemzmaqmsibd#序52000
花钿委地无人收	hwdmwzdiwurfubcv#序52000
翠翘金雀玉搔头	cvqcjnqtyusktbxd#序52000
君王掩面救不得	jpwhyjmmjqbudeyi#序52000
回看血泪相和流	hvkjxtlzxdhelqkd#序52000
黄埃散漫风萧索	hdaisjmjfgxcsocu#序52000
云栈萦纡登剑阁	ypvjyyyudgjmgeem#序52000
峨嵋山下少人行	eemzujxwukrfxyei#序52000
旌旗无光日色薄	jyqiwugdrisebkfc#序52000
蜀江水碧蜀山青	uujduvbiuuujqysf#序52000
圣主朝朝暮暮情	ugvuvkvkmumuqyyx#序52000
行宫见月伤心色	xygsjmytuhxnseid#序52000
夜雨闻铃肠断声	yeyuwflyihdrugwu#序52000
天旋地转回龙驭	tmxrdivrhvlsyuam#序52000
到此踌躇不能去	dkciibiubungquat#序52000
马嵬坡下泥土中	mawzpoxwnituvsvl#序52000
不见玉颜空死处	bujmyuyjkssiiuaw#序52000
君臣相顾尽沾衣	jpifxdgujnvjyiyw#序52000
东望都门信马归	dswhdbmfxnmagval#序52000
归来池苑皆依旧	gvlliiyrjxyijqll#序52000
太液芙蓉未央柳	tlyefurswzyhlqdm#序52000
芙蓉如面柳如眉	fursrummlqrumzcv#序52000
对此如何不泪垂	dvciruhebulzivyp#序52000
春风桃李花开日	ipfgtklihwklrifk#序52000
秋雨梧桐叶落时	qqyuwutsyelouiho#序52000
西宫南内多秋草	xigsnjnzdoqqckac#序52000
落叶满阶红不扫	loyemjjxhsbuskcf#序52000
梨园弟子白发新	liyrdiziblfaxnhl#序52000
椒房阿监青娥老	jcfhaajmqyeelkml#序52000
夕殿萤飞思悄然	xidmyyfzsiqcrjpp#序52000
孤灯挑尽未成眠	gudgtcjnwzigmmzo#序52000
迟迟钟鼓初长夜	iiiivsguiuihyezw#序52000
耿耿星河欲曙天	ggggxyheyuuutmea#序52000
鸳鸯瓦冷霜华重	yryhwalgudhwvsxp#序52000
翡翠衾寒谁与共	fzcvqnhjuvyugsfc#序52000
悠悠生死别经年	ybybugsibxjynmrp#序52000
魂魄不曾来入梦	hppobucgllrumgem#序52000
临邛道士鸿都客	lnqsdkuihsdbkelb#序52000
能以精诚致魂魄	ngyijyigvihpposb#序52000
为感君王辗转思	wzgjjpwhvjvrsidt#序52000
遂教方士殷勤觅	svjcfhuiynqnmizp#序52000
排空驭气奔如电	plksyuqibfrudmfl#序52000
升天入地求之遍	ugtmrudiqqvibmpz#序52000
上穷碧落下黄泉	uhqsbilaxwhdqrlb#序52000
两处茫茫皆不见	ldiumhmhjxbujmak#序52000
忽闻海上有仙山	huwfhluhybxmujwl#序52000
山在虚无缥渺间	ujzlxuwupcmcjmlm#序52000
楼阁玲珑五云起	lbgelylswuypqimt#序52000
其中绰约多仙子	qivsioytdoxmziqv#序52000
中有一人字太真	vsybyirfzitlvflu#序52000
雪肤花貌参差是	xtfuhwmkcfciuiyo#序52000
金阙西厢叩玉扃	jnqtxixdkbyujsrh#序52000
转教小玉报双成	vrjcxcyubkudigiw#序52000
闻道汉家天子使	wfdkhjjwtmziuimr#序52000
九华帐里梦魂惊	jqhwvhlimghpjypx#序52000
揽衣推枕起徘徊	ljyitvvfqiplhyfi#序52000
珠箔银屏迤逦开	vuboynpyyiliklwa#序52000
云鬓半偏新睡觉	ypbnbjpmxnuvjcex#序52000
花冠不整下堂来	hwgrbuvgxwthllca#序52000
风吹仙袂飘飘举	fgivxmmzpcpcjujx#序52000
犹似霓裳羽衣舞	ybuiniihyuyiwuqp#序52000
玉容寂寞泪阑干	yursjimolzljgjwa#序52000
梨花一枝春带雨	lihwyiviipdlyuha#序52000
含情凝睇谢君王	hjqynydixxjpwhra#序52000
一别音容两渺茫	yibxynrsldmcmhac#序52000
昭阳殿里恩爱绝	vkyhdmlienaijtos#序52000
蓬莱宫中日月长	pgllgsvsriytvhcp#序52000
回头下望人寰处	hvtbxwwhrfhriukw#序52000
不见长安见尘雾	bujmihanjmifwuay#序52000
惟将旧物表深情	wzjdjqwubcufqyxx#序52000
钿合金钗寄将去	dmhejniljijdqujt#序52000
钗留一股合一扇	illqyiguheyiujjh#序52000
钗擘黄金合分钿	ilblhdjnheffdmjj#序52000
但教心似金钿坚	djjcxnuijndmjmrl#序52000
天上人间会相见	tmuhrfjmhvxdjmak#序52000
临别殷勤重寄词	lnbxynqnvsjicily#序52000
词中有誓两心知	civsybuildxnviyu#序52000
七月七日长生殿	qiytqiriihugdmau#序52000
夜半无人私语时	yebjwurfsiyuuiwo#序52000
在天愿作比翼鸟	zltmyrzobiyincup#序52000
在天愿作比翼鸟	zltmyrzobiyincuw#序52000
在地愿为连理枝	zldiyrwzlmlivium#序52000
天长地久有时尽	tmihdijqybuijnai#序52000
此恨绵绵无绝期	cihfmmmmwujtqivq#序52000
浔阳江头夜送客	xpyhjdtbyesskedb#序52000
枫叶荻花秋瑟瑟	fgyedihwqqsesemw#序52000
主人下马客在船	vurfxwmakezlirdv#序52000
举酒欲饮无管弦	jujqyuynwugrxmxg#序52000
醉不成欢惨将别	zvbuighrcjjdbxyk#序52000
别时茫茫江浸月	bxuimhmhjdjnytkk#序52000
忽闻水上琵琶声	huwfuvuhpipaugwu#序52000
主人忘归客不发	vurfwhgvkebufadv#序52000
寻声暗问弹者谁	xpuganwfdjveuvey#序52000
琵琶声停欲语迟	pipaugtyyuyuiiwz#序52000
移船相近邀相见	yiirxdjnykxdjmhk#序52000
添酒回灯重开宴	tmjqhvdgvsklyjdb#序52000
千呼万唤始出来	qmhuwjhruiiullpa#序52000
转轴拨弦三两声	vrvbboxmsjldugiu#序52000
未成曲调先有情	wzigqudcxmybqyax#序52000
弦弦掩抑声声思	xmxmyjyiugugsigt#序52000
似诉平生不得志	uisupyugbudeviru#序52000
低眉信手续续弹	dimzxnubxuxudjrg#序52000
说尽心中无限事	uojnxnvswuxmuiya#序52000
轻拢慢捻抹复挑	qylsmjnmmofutcif#序52000
初为霓裳后六幺	iuwzniihhblqykpv#序52000
大弦嘈嘈如急雨	daxmckckrujiyuua#序52000
小弦切切如私语	xcxmqxqxrusiyuly#序52000
嘈嘈切切错杂弹	ckckqxqxcozadjkg#序52000
大珠小珠落玉盘	davuxcvuloyupjuv#序52000
间关莺语花底滑	jmgryyyuhwdihwmd#序52000
幽咽泉流水下滩	ybyeqrlquvxwtjed#序52000
水泉冷涩弦凝绝	uvqrlgsexmnyjtls#序52000
凝绝不通声渐歇	nyjtbutsugjmxxdo#序52000
别有幽愁暗恨生	bxybybibanhfugkp#序52000
银瓶乍破水浆迸	ynpyvapouvjdbgjz#序52000
铁骑突出刀枪鸣	txqituiudkqdmyjk#序52000
曲终收拨当心画	quvsubbodhxnhwla#序52000
四弦一声如裂帛	sixmyiugrulxbokb#序52000
东船西舫悄无言	dsirxifhqcwuyjaw#序52000
唯见江心秋月白	wzjmjdxnqqytblkp#序52000
沉吟放拨插弦中	ifynfhboiaxmvsdl#序52000
整顿衣裳起敛容	vgdpyiuhqilmrsub#序52000
自言本是京城女	ziyjbfuijyignvpv#序52000
家在虾蟆陵下住	jwzlhamalyxwvubr#序52000
十三学得琵琶成	uisjxtdepipaigaw#序52000
名属教坊第一部	myuujcfhdiyibuxl#序52000
曲罢常教善才服	qubaihjcujclfulo#序52000
妆成每被秋娘炉	vdigmzbzqqndludh#序52000
五陵年少争缠头	wulynmukvgijtbad#序52000
一曲红消不知数	yiquhsxcbuviuuam#序52000
钿头银篦击节碎	dmtbynbijijxsvju#序52000
血色罗裙翻酒污	xtseloqpfjjqwupd#序52000
今年欢笑复明年	jnnmhrxcfumynmrp#序52000
秋月春风等闲度	qqytipfgdgxmduhg#序52000
弟走从军阿姨死	dizbcsjpaayisibd#序52000
暮去朝来颜色故	muquikllyjsegucu#序52000
门前冷落车马稀	mfqmlgloiemaxidh#序52000
老大嫁作商人妇	lkdajwzouhrffuln#序52000
商人重利轻别离	uhrfvsliqybxliww#序52000
前月浮梁买茶去	qmytfuldmliaqubt#序52000
去来江口守空船	qulljdkbubksirtv#序52000
绕舱明月江水寒	rkchmyytjduvhjsb#序52000
夜深忽梦少年事	yeufhumguknmuiwa#序52000
梦啼妆泪红阑干	mgtivdlzhsljgjma#序52000
我闻琵琶已叹息	wowfpipayitjxipz#序52000
又闻此语重唧唧	ybwfciyuvsjijivk#序52000
我从去年辞帝京	wocsqunmcidijypw#序52000
谪居卧病浔阳城	vejuwobyxpyhigyt#序52000
浔阳地僻无音乐	xpyhdipiwuynytdp#序52000
终岁不闻丝竹声	vssvbuwfsivuugsu#序52000
住近湓江地低湿	vujnpfjddidiuird#序52000
黄芦苦竹绕宅生	hdlukuvurkvlugcp#序52000
其间旦暮闻何物	qijmdjmuwfhewuqn#序52000
杜鹃啼血猿哀鸣	dujrtixtyraimymk#序52000
春江花朝秋月夜	ipjdhwikqqytyefw#序52000
往往取酒还独倾	whwhqujqhlduqyir#序52000
岂无山歌与姑笛	qiwuujgeyugudiev#序52000
呕哑嘲哳难为听	ouyavkvanjwztykk#序52000
今夜闻君琵琶语	jnyewfjppipayury#序52000
如听仙乐耳暂明	rutyxmleerzjmyno#序52000
莫辞更坐弹一曲	mociggzodjyiqucl#序52000
为君翻作琵琶行	wzjpfjzopipaxydi#序52000
感我此言良久立	gjwociyjldjqliww#序52000
感我此言良久立	gjwociyjldjqlixw#序52000
却坐促弦弦转急	qtzocuxmxmvrjitd#序52000
凄凄不似向前声	qiqibuuixdqmugdu#序52000
满座重闻皆掩泣	mjzovswfjxyjqidd#序52000
座中泣下谁最多	zovsqixwuvzvdogx#序52000
江州司马清衫湿	jdvbsimaqyujuidd#序52000
元和天子神武姿	yrhetmziufwuzied#序52000
彼何人哉轩与羲	biherfzlxryuxiiy#序52000
誓将上雪列圣耻	uijduhxtlxugiife#序52000
坐法宫中朝四夷	zofagsvsiksiyira#序52000
淮西有贼五十载	hyxiybzzwuuizldu#序52000
封狼生貙貙生罴	fglhugiuiuugpits#序52000
不据山河据平地	bujuujhejupydiat#序52000
长戈利矛日可麾	vhgelimkrikehvpg#序52000
帝得圣相相曰度	dideugxdxdytduwg#序52000
贼斫不死神扶持	zzvobusiuffuiikf#序52000
腰悬相印作都统	ykxrxdynzodutsos#序52000
阴风惨澹天王旗	ynfgcjdjtmwhqief#序52000
愬武古通作牙爪	suwugutszoyavk#序52000
仪曹外郎载笔随	yickwllhzlbisvre#序52000
行军司马智且勇	xyjpsimaviqxysis#序52000
十四万众犹虎貔	uisiwjvsybhupiav#序52000
入蔡缚贼献太庙	ruclfuzzxmtlmcpg#序52000
功无与让恩不訾	gswuyurhenbuzigv#序52000
帝曰汝度功第一	diytrudugsdiyiwa#序52000
汝从事愈宜为辞	rucsuiyuyiwzcidq#序52000
愈拜稽首蹈且舞	yublqiubdkqxwurp#序52000
金石刻画臣能为	jnuikehwifngwzrd#序52000
古者世称大手笔	guveuiigdaubbiuv#序52000
此事不系于职司	ciuibuxiyuvisivv#序52000
当仁自古有不让	dhrfziguybburhxy#序52000
言讫屡颔天子颐	yjqilvhjtmziyiwk#序52000
公退斋戒坐小阁	gstvvljxzoxcgebm#序52000
濡染大笔何淋漓	rurjdabihelnlidd#序52000
点窜尧典舜典字	dmcrykdmupdmzilb#序52000
涂改清庙生民诗	tuglqymcugmnuidy#序52000
文成破体书在纸	wfigpotiuuzlviws#序52000
清晨再拜铺丹墀	qyifzlblpudjiidt#序52000
表曰臣愈昧死上	bcytifyumzsiuhfl#序52000
咏神圣功书之碑	ysufuggsuuvibzku#序52000
碑高三丈字如斗	bzgksjvhzirudbud#序52000
负以灵鳌蟠以螭	fuyilyaopjyiiidi#序52000
句奇语重喻者少	juqiyuvsyuveukbx#序52000
谗之天子言其私	ijvitmziyjqisiyh#序52000
长绳百尺拽碑倒	vhugbliivybzdkpr#序52000
粗砂大石相磨治	cuuadauixdmovimd#序52000
公子斯文若元气	gszisiwfroyrqibp#序52000
先时已入人肝脾	xmuiyirurfgjpino#序52000
汤盘孔鼎有述作	thpjksdyybuuzodr#序52000
今无其器存其辞	jnwuqiqicpqicirq#序52000
呜呼圣王及圣相	wuhuugwhjiugxdkm#序52000
相与烜赫流淳熙	xdyuxrhelqipximk#序52000
公之斯文不示后	gsvisiwfbuuihbbp#序52000
曷与三五相攀追	heyusjwuxdpjvvoz#序52000
愿书万本颂万过	yruuwjbfsswjgoiz#序52000
口角流沫右手胝	kbjtlqmoybubvilo#序52000
传之七十有二代	irviqiuiyberdlrr#序52000
汉家烟尘在东北	hjjwyjifzldsbzdl#序52000
汉将辞家破残贼	hjjdcijwpocjzzdk#序52000
男儿本自重横行	njerbfzivshgxyti#序52000
天子非常赐颜色	tmzifzihciyjsead#序52000
摐金伐鼓下榆关	idjnfaguxwyugr#序52000
旌旗逶迤碣石间	jyqiwzyijxuijmfm#序52000
校尉羽书飞瀚海	xcwzyuuufzhjhlmd#序52000
单于猎火照狼山	ijyulxhovklhujbl#序52000
山川萧条极边土	ujirxctcjibmtulu#序52000
胡骑凭陵杂风雨	huqipylyzafgyuua#序52000
战士军前半死生	vjuijpqmbjsiuglp#序52000
美人帐下犹歌舞	mzrfvhxwybgewuyp#序52000
大漠穷秋塞草腓	damoqsqqslckfzuo#序52000
孤城落日斗兵稀	guigloridbbyxizh#序52000
身当恩遇常轻敌	ufdhenyuihqydipq#序52000
力尽关山未解围	lijngrujwzjxwzvk#序52000
铁衣远戍辛勤久	txyiyruuxnqnjqjp#序52000
玉筋应啼别离后	yujnyytibxlihbwp#序52000
少妇城南欲断肠	ukfuignjyudrihxo#序52000
征人蓟北空回首	vgrfjibzkshvubib#序52000
边风飘飘那可度	bmfgpcpcnakeduzg#序52000
绝域苍茫更何有	jtyuchmhggheybsu#序52000
杀气三时作阵云	uaqisjuizovfypxe#序52000
寒声一夜传刁斗	hjugyiyeirdcdbbd#序52000
相看白刃血纷纷	xdkjblrfxtffffms#序52000
死节从来岂顾勋	sijxcsllqiguxpdk#序52000
至今犹忆李将军	vijnybyilijdjpab#序52000
白日登山望烽火	blridgujwhfghopd#序52000
黄昏饮马傍交河	hdhpynmabhjchecd#序52000
行人刁斗风沙暗	xyrfdcdbfguaanio#序52000
公主琵琶幽怨多	gsvupipaybyrdobx#序52000
野营万里无城郭	yeyywjliwuiggolw#序52000
雨雪纷纷连大漠	yuxtfffflmdamoad#序52000
胡雁哀鸣夜夜飞	huyjaimyyeyefzuv#序52000
胡儿眼泪双双落	hueryjlzududlouc#序52000
闻道玉门犹被遮	wfdkyumfybbzvemz#序52000
应将性命逐轻车	yyjdxymyvuqyiega#序52000
年年战骨埋荒外	nmnmvjgumlhdwlpx#序52000
空见葡萄入汉家	ksjmputkruhjjwbb#序52000
洛阳女儿对门居	loyhnverdvmfjudu#序52000
才可容颜十五余	clkersyjuiwuyuar#序52000
良人玉勒乘骢马	ldrfyulzigcsmadv#序52000
侍女金盘脍鲤鱼	uinvjnpjkyliyurd#序52000
画阁朱楼尽相望	hwgevulbjnxdwhaw#序52000
红桃绿柳垂檐向	hstklvlqivyjxdsp#序52000
罗帏送上七香车	lowzssuhqixdiesa#序52000
宝扇迎归九华帐	bkujyygvjqhwvhbj#序52000
狂夫富贵在青春	kdfufugvzlqyipqf#序52000
意气骄奢剧季伦	yiqijcuejujilplr#序52000
自怜碧玉亲教舞	zilmbiyuqnjcwupp#序52000
不惜珊瑚持与人	buxiujhuiiyurfap#序52000
春窗曙灭九微火	ipiduumxjqwzhofd#序52000
九微片片飞花琐	jqwzpmpmfzhwsopw#序52000
戏罢曾无理曲时	xibacgwuliquuiyo#序52000
妆成只是熏香坐	vdigviuixpxdzodr#序52000
城中相识尽繁华	igvsxduijnfjhwtr#序52000
日夜经过赵李家	riyejygovklijwkb#序52000
谁怜越女颜如玉	uvlmytnvyjruyuyw#序52000
贫贱江头自浣沙	pnjmjdtbzihruabd#序52000
少年十五二十时	uknmuiwueruiuixo#序52000
步行夺得胡马骑	buxydodehumaqivm#序52000
射杀山中白额虎	ueuaujvsbleehuuh#序52000
肯数邺下黄须儿	kfuuyexwhdxuervp#序52000
一身转战三千里	yiufvrvjsjqmlial#序52000
一剑曾当百万师	yijmcgdhblwjuial#序52000
汉兵奋迅如霹雳	hjbyffxprupilidy#序52000
虏骑奔腾畏蒺藜	luqibftgwzjilihc#序52000
卫青不败由天幸	wzqybublybtmxyet#序52000
卫青不败由天幸	wzqybublybtmxyvt#序52000
李广无功缘数奇	ligdwugsyruuqimd#序52000
自从弃置便衰朽	zicsqivibmuyxqpm#序52000
世事蹉跎成白首	uiuicotoigblubab#序52000
昔时飞箭无全目	xiuifzjmwuqrmuck#序52000
今日垂杨生左肘	jnriivyhugzovbro#序52000
路傍时卖故侯瓜	lubhuimlguhbgwzp#序52000
门前学种先生柳	mfqmxtvsxmuglqdm#序52000
苍茫古木连穷巷	chmhgumulmqsxdcc#序52000
寥落寒山对虚牖	lclohjujdvxuybbp#序52000
誓令疏勒出飞泉	uilyuuleiufzqrfb#序52000
不似颍川空使酒	buuiyyirksuijqad#序52000
贺兰山下阵如云	heljujxwvfruyple#序52000
羽檄交驰日夕闻	yuxijciirixiwfxm#序52000
节使三河募年少	jxuisjhemunmukcx#序52000
诏书五道出将军	vkuuwudkiujdjpyb#序52000
试拂铁衣如雪色	uifutxyiruxtseyd#序52000
聊持宝剑动星文	lciibkjmdsxywfew#序52000
愿得燕弓射天将	yrdeyjgsuetmjdid#序52000
耻令越甲鸣吾君	iilyytjwmywujpey#序52000
莫嫌旧日云中守	moxmjqriypvsubcb#序52000
犹堪一战取功勋	ybkjyivjqugsxpqk#序52000
渔舟逐水爱山春	yuvbvuuvaiujipdf#序52000
两岸桃花夹去津	ldantkhwjwqujnad#序52000
坐看红树不知远	zokjhsuubuviyrrz#序52000
行尽青溪忽视人	xyjnqyxihuuirfip#序52000
山口潜行始隈隩	ujkbqmxyuiwzaole#序52000
山开旷望旋平陆	ujklkdwhxrpylule#序52000
遥看一处攒云树	ykkjyiiuzjypuuzm#序52000
近入千家散花竹	jnruqmjwsjhwvuzp#序52000
樵客初传汉姓名	qckeiuirhjxymymx#序52000
居人未改秦衣服	jurfwzglqnyifuuo#序52000
居人共住武陵源	jurfgsvuwulyyrud#序52000
