---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
高帝子孙尽隆准	gkdizispjnlsvpdd#序52000
高帝子孙尽隆准	gkdizispjnlsvpwd#序52000
龙种自与常人殊	lsvsziyuihrfuuad#序52000
龙种自与常人殊	lsvsziyuihrfuuhd#序52000
豺狼在邑龙在野	illhzlyilszlyevl#序52000
豺狼在邑龙在野	illhzlyilszlyevy#序52000
王孙善保千金躯	whspujbkqmjnquau#序52000
王孙善保千金躯	whspujbkqmjnquhu#序52000
不敢长语临交衢	bugjvhyulnjcquar#序52000
不敢长语临交衢	bugjvhyulnjcquax#序52000
不敢长语临交衢	bugjvhyulnjcquhr#序52000
不敢长语临交衢	bugjvhyulnjcquhx#序52000
且为王孙立斯须	qxwzwhsplisixuap#序52000
且为王孙立斯须	qxwzwhsplisixuay#序52000
且为王孙立斯须	qxwzwhsplisixuup#序52000
且为王孙立斯须	qxwzwhsplisixuuy#序52000
昨夜东风吹血腥	zoyedsfgivxtxyoo#序52000
昨夜东风吹血腥	zoyedsfgivxtxyoy#序52000
昨夜东风吹血腥	zoyedsfgivxtxyro#序52000
昨夜东风吹血腥	zoyedsfgivxtxyry#序52000
东来橐驼满旧都	dslltotomjjqduae#序52000
东来橐驼满旧都	dslltotomjjqduhe#序52000
东来橐驼满旧都	dslltotomjjqduqe#序52000
朔方健儿好身手	uofhjmerhkufubou#序52000
朔方健儿好身手	uofhjmerhkufubop#序52000
朔方健儿好身手	uofhjmerhkufubyu#序52000
朔方健儿好身手	uofhjmerhkufubyp#序52000
昔何勇锐今何愚	xiheysrvjnheyucx#序52000
昔何勇锐今何愚	xiheysrvjnheyuox#序52000
昔何勇锐今何愚	xiheysrvjnheyurx#序52000
窃闻天子已传位	qxwftmziyiirwzbr#序52000
窃闻天子已传位	qxwftmziyiirwzxr#序52000
圣德北服南单于	ugdebzfunjijyuta#序52000
圣德北服南单于	ugdebzfunjijyuth#序52000
圣德北服南单于	ugdebzfunjijyuya#序52000
圣德北服南单于	ugdebzfunjijyuyh#序52000
花门剺面请雪耻	hwmflimmqyxtiice#序52000
慎勿出口他人狙	ufwuiukbtarfjuxq#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuda#序52000
哀哉王孙慎勿疏	aizlwhspufwuuudp#序52000
哀哉王孙慎勿疏	aizlwhspufwuuudv#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuwa#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuwp#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuwv#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuya#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuyp#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuyv#序52000
五陵佳气无时无	wulyjwqiwuuiwuaa#序52000
五陵佳气无时无	wulyjwqiwuuiwuae#序52000
五陵佳气无时无	wulyjwqiwuuiwuah#序52000
五陵佳气无时无	wulyjwqiwuuiwuha#序52000
五陵佳气无时无	wulyjwqiwuuiwuhe#序52000
五陵佳气无时无	wulyjwqiwuuiwuhh#序52000
临洞庭上张丞相	lndstyuhvhigxdam#序52000
临洞庭上张丞相	lndstyuhvhigxddm#序52000
临洞庭上张丞相	lndstyuhvhigxdum#序52000
饯别王十一南游	jmbxwhuiyinjybud#序52000
赋得暮雨送李胄	fudemuyusslivbbo#序52000
赋得暮雨送李胄	fudemuyusslivbby#序52000
喜见外弟又言别	xijmwldiybyjbxud#序52000
贼平后送人北归	zzpyhbssrfbzgvba#序52000
贼平后送人北归	zzpyhbssrfbzgvbd#序52000
贼平后送人北归	zzpyhbssrfbzgvbu#序52000
昔人已乘黄鹤去	xirfyiighdhequct#序52000
昔人已乘黄鹤去	xirfyiighdhequot#序52000
昔人已乘黄鹤去	xirfyiighdhequrt#序52000
此地空余黄鹤楼	cidiksyuhdhelbvm#序52000
黄鹤一去不复返	hdheyiqubufufjaz#序52000
黄鹤一去不复返	hdheyiqubufufjcz#序52000
黄鹤一去不复返	hdheyiqubufufjhz#序52000
白云千载空悠悠	blypqmzlksybybpx#序52000
晴川历历汉阳树	qyirlilihjyhuuom#序52000
晴川历历汉阳树	qyirlilihjyhuurm#序52000
芳草萋萋鹦鹉洲	fhckqiqiyywuvbcd#序52000
日暮乡关何处是	rimuxdgrheiuuioo#序52000
日暮乡关何处是	rimuxdgrheiuuior#序52000
日暮乡关何处是	rimuxdgrheiuuiro#序52000
日暮乡关何处是	rimuxdgrheiuuirr#序52000
日暮乡关何处是	rimuxdgrheiuuiao#序52000
日暮乡关何处是	rimuxdgrheiuuiar#序52000
日暮乡关何处是	rimuxdgrheiuuiuo#序52000
日暮乡关何处是	rimuxdgrheiuuiur#序52000
烟波江上使人愁	yjbojduhuirfibhx#序52000
迢峣太华俯咸京	tcyktlhwfuxmjyzd#序52000
迢峣太华俯咸京	tcyktlhwfuxmjyzw#序52000
天外三峰削不成	tmwlsjfgxtbuigag#序52000
天外三峰削不成	tmwlsjfgxtbuigaw#序52000
天外三峰削不成	tmwlsjfgxtbuighg#序52000
天外三峰削不成	tmwlsjfgxtbuighw#序52000
武帝祠前云欲散	wudiciqmypyusjvw#序52000
武帝祠前云欲散	wudiciqmypyusjyw#序52000
仙人掌上雨初晴	xmrfvhuhyuiuqyro#序52000
仙人掌上雨初晴	xmrfvhuhyuiuqyrr#序52000
河山北枕秦关险	heujbzvfqngrxmde#序52000
驿路西连汉畤平	yiluxilmhjvipyma#序52000
驿路西连汉畤平	yiluxilmhjvipymg#序52000
驿路西连汉畤平	yiluxilmhjvipymh#序52000
借问路旁名利客	jxwfluphmylikerb#序52000
何如此处学长生	heruciiuxtvhugrn#序52000
燕台一去客心惊	yjtlyiqukexnjycx#序52000
燕台一去客心惊	yjtlyiqukexnjydx#序52000
燕台一去客心惊	yjtlyiqukexnjyhx#序52000
笳鼓喧喧汉将营	jwguxrxrhjjdyyvc#序52000
万里寒光生积雪	wjlihjgdugjixtay#序52000
万里寒光生积雪	wjlihjgdugjixthy#序52000
三边曙色动危旌	sjbmuusedswzjyaf#序52000
三边曙色动危旌	sjbmuusedswzjyhf#序52000
沙场烽火侵胡月	uaihfghoqnhuytdo#序52000
沙场烽火侵胡月	uaihfghoqnhuytdy#序52000
沙场烽火侵胡月	uaihfghoqnhuytdp#序52000
海畔云山拥蓟城	hlpjypujysjiigdt#序52000
少小虽非投笔吏	ukxcsvfztbbilixa#序52000
少小虽非投笔吏	ukxcsvfztbbilixh#序52000
论功还欲请长缨	lpgshlyuqyihyyys#序52000
汉文皇帝有高台	hjwfhddiybgktlds#序52000
此日登临曙色开	ciridglnuuseklva#序52000
此日登临曙色开	ciridglnuuseklvh#序52000
三晋云山皆北向	sjjnypujjxbzxdap#序52000
三晋云山皆北向	sjjnypujjxbzxdhp#序52000
二陵风雨自东来	erlyfgyuzidsllaa#序52000
二陵风雨自东来	erlyfgyuzidsllah#序52000
二陵风雨自东来	erlyfgyuzidsllaw#序52000
二陵风雨自东来	erlyfgyuzidsllha#序52000
二陵风雨自东来	erlyfgyuzidsllhh#序52000
二陵风雨自东来	erlyfgyuzidsllhw#序52000
关门令尹谁能识	grmflyynuvnguiby#序52000
关门令尹谁能识	grmflyynuvnguiqy#序52000
河上仙翁去不回	heuhxmwgqubuhvdk#序52000
且欲近寻彭泽宰	qxyujnxppgzezlab#序52000
且欲近寻彭泽宰	qxyujnxppgzezlub#序52000
陶然共醉菊花杯	tkrjgszvjuhwbzem#序52000
朝闻游子唱骊歌	ikwfybziihligeoq#序52000
朝闻游子唱骊歌	ikwfybziihligeuq#序52000
朝闻游子唱骊歌	ikwfybziihligeyq#序52000
昨夜微霜初度河	zoyewzudiuduheod#序52000
昨夜微霜初度河	zoyewzudiuduherd#序52000
鸿雁不堪愁里听	hsyjbukjiblitydk#序52000
鸿雁不堪愁里听	hsyjbukjiblitynk#序52000
云山况是客中过	ypujkduikevsgoez#序52000
云山况是客中过	ypujkduikevsgosz#序52000
关城曙色催寒近	griguusecvhjjnbz#序52000
关城曙色催寒近	griguusecvhjjnqz#序52000
御苑砧声向晚多	yuyrvfugxdwjdorx#序52000
御苑砧声向晚多	yuyrvfugxdwjdoxx#序52000
莫是长安行乐处	mouiihanxyleiucw#序52000
空令岁月易蹉跎	kslysvytyicotobz#序52000
空令岁月易蹉跎	kslysvytyicotoxz#序52000
凤凰台上凤凰游	fghdtluhfghdybjd#序52000
凤去台空江自流	fgqutlksjdzilqjd#序52000
吴宫花草埋幽径	wugshwckmlybjykr#序52000
吴宫花草埋幽径	wugshwckmlybjykx#序52000
晋代衣冠成古丘	jndlyigrigguqqoj#序52000
晋代衣冠成古丘	jndlyigrigguqqop#序52000
晋代衣冠成古丘	jndlyigrigguqqrj#序52000
晋代衣冠成古丘	jndlyigrigguqqrp#序52000
晋代衣冠成古丘	jndlyigrigguqqyj#序52000
晋代衣冠成古丘	jndlyigrigguqqyp#序52000
三山半落青天外	sjujbjloqytmwlax#序52000
三山半落青天外	sjujbjloqytmwlhx#序52000
二水中分白鹭洲	eruvvsffblluvbad#序52000
二水中分白鹭洲	eruvvsffblluvbhd#序52000
总为浮云能蔽日	zswzfuypngbiribo#序52000
总为浮云能蔽日	zswzfuypngbiribr#序52000
总为浮云能蔽日	zswzfuypngbiriba#序52000
总为浮云能蔽日	zswzfuypngbiribu#序52000
总为浮云能蔽日	zswzfuypngbirixo#序52000
总为浮云能蔽日	zswzfuypngbirixr#序52000
总为浮云能蔽日	zswzfuypngbirixa#序52000
总为浮云能蔽日	zswzfuypngbirixu#序52000
长安不见使人愁	ihanbujmuirfibpx#序52000
嗟君此别意如何	jxjpcibxyiruhekr#序52000
驻马衔杯问谪居	vumaxmbzwfvejumu#序52000
巫峡啼猿数行泪	wuxwtiyruuxylzgd#序52000
衡阳归雁几封书	hgyhgvyjjifguura#序52000
衡阳归雁几封书	hgyhgvyjjifguurv#序52000
衡阳归雁几封书	hgyhgvyjjifguuxa#序52000
衡阳归雁几封书	hgyhgvyjjifguuxv#序52000
青枫江上秋帆远	qyfgjduhqqfjyrfz#序52000
青枫江上秋帆远	qyfgjduhqqfjyroz#序52000
青枫江上秋帆远	qyfgjduhqqfjyryz#序52000
白帝城边古木疏	bldiigbmgumuuupa#序52000
白帝城边古木疏	bldiigbmgumuuupp#序52000
白帝城边古木疏	bldiigbmgumuuupv#序52000
圣代即今多雨露	ugdljijndoyuluty#序52000
圣代即今多雨露	ugdljijndoyuluyy#序52000
暂时分手莫踌躇	zjuiffubmoibiuoz#序52000
暂时分手莫踌躇	zjuiffubmoibiurz#序52000
鸡鸣紫陌曙光寒	jimyzimouugdhjnb#序52000
鸡鸣紫陌曙光寒	jimyzimouugdhjyb#序52000
莺啭皇州春色阑	yyvrhdvbipseljcm#序52000
莺啭皇州春色阑	yyvrhdvbipseljnm#序52000
金阙晓钟开万户	jnqtxcvsklwjhupd#序52000
金阙晓钟开万户	jnqtxcvsklwjhurd#序52000
玉阶仙仗拥千官	yujxxmvhysqmgrab#序52000
玉阶仙仗拥千官	yujxxmvhysqmgrhb#序52000
玉阶仙仗拥千官	yujxxmvhysqmgrwb#序52000
花迎剑佩星初落	hwyyjmpzxyiulocc#序52000
柳拂旌旗露未干	lqfujyqiluwzgjma#序52000
柳拂旌旗露未干	lqfujyqiluwzgjmh#序52000
独有凤凰池上客	duybfghdiiuhkeqb#序52000
阳春一曲和皆难	yhipyiquhejxnjey#序52000
绛帻鸡人报晓筹	jdzejirfbkxcibsv#序52000
尚衣方进翠云裘	uhyifhjncvypqqxy#序52000
九天阊阖开宫殿	jqtmihheklgsdmpu#序52000
万国衣冠拜冕旒	wjgoyigrblmmlqaf#序52000
万国衣冠拜冕旒	wjgoyigrblmmlqhf#序52000
日色才临仙掌动	risecllnxmvhdsol#序52000
日色才临仙掌动	risecllnxmvhdsoy#序52000
日色才临仙掌动	risecllnxmvhdsrl#序52000
日色才临仙掌动	risecllnxmvhdsry#序52000
日色才临仙掌动	risecllnxmvhdsal#序52000
日色才临仙掌动	risecllnxmvhdsay#序52000
日色才临仙掌动	risecllnxmvhdsul#序52000
日色才临仙掌动	risecllnxmvhdsuy#序52000
香烟欲傍衮龙浮	xdyjyubhgplsfuhd#序52000
朝罢须裁五色诏	ikbaxuclwusevkoy#序52000
朝罢须裁五色诏	ikbaxuclwusevkuy#序52000
朝罢须裁五色诏	ikbaxuclwusevkyy#序52000
佩声归到凤池头	pzuggvdkfgiitbrd#序52000
渭水自萦秦塞曲	wzuvziyyqnslquda#序52000
渭水自萦秦塞曲	wzuvziyyqnslqudo#序52000
渭水自萦秦塞曲	wzuvziyyqnslqudr#序52000
渭水自萦秦塞曲	wzuvziyyqnslqudu#序52000
黄山旧绕汉宫斜	hdujjqrkhjgsxxad#序52000
黄山旧绕汉宫斜	hdujjqrkhjgsxxcd#序52000
黄山旧绕汉宫斜	hdujjqrkhjgsxxhd#序52000
銮舆迥出千门柳	lryujsiuqmmflqjm#序52000
銮舆迥出千门柳	lryujsiuqmmflqwm#序52000
銮舆迥出千门柳	lryujsiuqmmflqym#序52000
阁道回看上苑花	gedkhvkjuhyrhwmc#序52000
云里帝城双凤阙	yplidiigudfgqtem#序52000
云里帝城双凤阙	yplidiigudfgqtsm#序52000
雨中春树万人家	yuvsipuuwjrfjwab#序52000
雨中春树万人家	yuvsipuuwjrfjwhb#序52000
为乘阳气行时令	wzigyhqixyuilydr#序52000
不是宸游玩物华	buuiifybwjwuhwau#序52000
不是宸游玩物华	buuiifybwjwuhwhu#序52000
积雨空林烟火迟	jiyukslnyjhoiihz#序52000
蒸藜炊黍饷东菑	vgliivuuxddszlcc#序52000
蒸藜炊黍饷东菑	vgliivuuxddszldc#序52000
蒸藜炊黍饷东菑	vgliivuuxddszlhc#序52000
漠漠水田飞白鹭	momouvtmfzblludn#序52000
阴阴夏木啭黄鹂	ynynxwmuvrhdlien#序52000
山中习静观朝槿	ujvsxijygrikjnam#序52000
山中习静观朝槿	ujvsxijygrikjnum#序52000
松下清斋折露葵	ssxwqyvlvelukvmc#序52000
野老与人争席罢	yelkyurfvgxibals#序52000
野老与人争席罢	yelkyurfvgxibays#序52000
海鸥何事更相疑	hlouheuiggxdyidb#序52000
洞门高阁霭余晖	dsmfgkgeaiyuhvdo#序52000
洞门高阁霭余晖	dsmfgkgeaiyuhvdr#序52000
桃李阴阴柳絮飞	tkliynynlqxufzmy#序52000
禁里疏钟官舍晚	jnliuuvsgruewjuo#序52000
禁里疏钟官舍晚	jnliuuvsgruewjur#序52000
省中啼鸟吏人稀	ugvstinclirfximh#序52000
省中啼鸟吏人稀	ugvstinclirfxioh#序52000
晨摇玉佩趋金殿	ifykyupzqujndmou#序52000
晨摇玉佩趋金殿	ifykyupzqujndmru#序52000
夕奉天书拜琐闱	xifgtmuublsowzpm#序52000
强欲从君无那老	qdyucsjpwunalkgb#序52000
强欲从君无那老	qdyucsjpwunalkgl#序52000
将因卧病解朝衣	jdynwobyjxikyidd#序52000
将因卧病解朝衣	jdynwobyjxikyijd#序52000
将因卧病解朝衣	jdynwobyjxikyipd#序52000
丞相祠堂何处寻	igxdcithheiuxpac#序52000
丞相祠堂何处寻	igxdcithheiuxpax#序52000
丞相祠堂何处寻	igxdcithheiuxphc#序52000
丞相祠堂何处寻	igxdcithheiuxphx#序52000
丞相祠堂何处寻	igxdcithheiuxplc#序52000
丞相祠堂何处寻	igxdcithheiuxplx#序52000
锦官城外柏森森	jngrigwlblsfsfjm#序52000
映阶碧草自春色	yyjxbickziipseod#序52000
映阶碧草自春色	yyjxbickziipserd#序52000
隔叶黄鹂空好音	geyehdlikshkynel#序52000
三顾频烦天下计	sjgupnfjtmxwjiay#序52000
三顾频烦天下计	sjgupnfjtmxwjihy#序52000
两朝开济老臣心	ldikkljilkifxnad#序52000
两朝开济老臣心	ldikkljilkifxnhd#序52000
出师未捷身先死	iuuiwzjxufxmsicd#序52000
出师未捷身先死	iuuiwzjxufxmsiud#序52000
长使英雄泪满襟	vhuiyyxslzmjjnpy#序52000
舍南舍北皆春水	uenjuebzjxipuvru#序52000
舍南舍北皆春水	uenjuebzjxipuvra#序52000
但见群鸥日日来	djjmqpouririllra#序52000
但见群鸥日日来	djjmqpouririllrh#序52000
但见群鸥日日来	djjmqpouririllrw#序52000
花径不曾缘客扫	hwjybucgyrkeskcf#序52000
花径不曾缘客扫	hwjybucgyrkeskct#序52000
蓬门今始为君开	pgmfjnuiwzjpklca#序52000
蓬门今始为君开	pgmfjnuiwzjpklch#序52000
盘飧市远无兼味	pjspuiyrwujmwzmk#序52000
盘飧市远无兼味	pjspuiyrwujmwzvk#序52000
樽酒家贫只旧醅	zpjqjwpnvijqpzmy#序52000
肯与邻翁相对饮	kfyulnwgxddvynou#序52000
肯与邻翁相对饮	kfyulnwgxddvynvu#序52000
肯与邻翁相对饮	kfyulnwgxddvynyu#序52000
隔离呼取尽余杯	gelihuqujnyubzem#序52000
西山白雪三城戍	xiujblxtsjiguuag#序52000
西山白雪三城戍	xiujblxtsjiguuaw#序52000
西山白雪三城戍	xiujblxtsjiguuhg#序52000
西山白雪三城戍	xiujblxtsjiguuhw#序52000
南浦清江万里桥	njpuqyjdwjliqcum#序52000
海内风尘诸弟隔	hlnzfgifvudigede#序52000
天涯涕泪一身遥	tmyatilzyiufykaz#序52000
天涯涕泪一身遥	tmyatilzyiufykhz#序52000
惟将迟暮供多病	wzjdiimugsdobyxb#序52000
未有涓埃答圣朝	wzybjraidaugikao#序52000
未有涓埃答圣朝	wzybjraidaugikau#序52000
未有涓埃答圣朝	wzybjraidaugikay#序52000
未有涓埃答圣朝	wzybjraidaugikeo#序52000
未有涓埃答圣朝	wzybjraidaugikeu#序52000
未有涓埃答圣朝	wzybjraidaugikey#序52000
未有涓埃答圣朝	wzybjraidaugikho#序52000
未有涓埃答圣朝	wzybjraidaugikhu#序52000
未有涓埃答圣朝	wzybjraidaugikhy#序52000
跨马出郊时极目	kwmaiujcuijimuza#序52000
跨马出郊时极目	kwmaiujcuijimuzu#序52000
跨马出郊时极目	kwmaiujcuijimuzm#序52000
跨马出郊时极目	kwmaiujcuijimuzo#序52000
不堪人事日萧条	bukjrfuirixctcaw#序52000
不堪人事日萧条	bukjrfuirixctchw#序52000
剑外忽传收蓟北	jmwlhuirubjibzda#序52000
剑外忽传收蓟北	jmwlhuirubjibzdb#序52000
剑外忽传收蓟北	jmwlhuirubjibzdh#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhyd#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhyx#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhyy#序52000
却看妻子愁何在	qtkjqiziibhezlet#序52000
却看妻子愁何在	qtkjqiziibhezleu#序52000
漫卷诗书喜欲狂	mjjruiuuxiyukddq#序52000
白日放歌须纵酒	blrifhgexuzsjqpd#序52000
青春作伴好还乡	qyipzobjhkhrxdfa#序52000
青春作伴好还乡	qyipzobjhkhrxdfv#序52000
青春作伴好还乡	qyipzobjhkhrxdoa#序52000
青春作伴好还乡	qyipzobjhkhrxdov#序52000
青春作伴好还乡	qyipzobjhkhrxdya#序52000
青春作伴好还乡	qyipzobjhkhrxdyv#序52000
即从巴峡穿巫峡	jicsbaxwirwuxweu#序52000
即从巴峡穿巫峡	jicsbaxwirwuxwgu#序52000
便下襄阳向洛阳	bmxwxdyhxdloyhre#序52000
风急天高猿啸哀	fgjitmgkyrxcaijd#序52000
风急天高猿啸哀	fgjitmgkyrxcaijw#序52000
风急天高猿啸哀	fgjitmgkyrxcaijy#序52000
渚清沙白鸟飞回	vuqyuablncfzhvdk#序52000
无边落木萧萧下	wubmlomuxcxcxwaa#序52000
无边落木萧萧下	wubmlomuxcxcxwah#序52000
无边落木萧萧下	wubmlomuxcxcxwea#序52000
无边落木萧萧下	wubmlomuxcxcxweh#序52000
无边落木萧萧下	wubmlomuxcxcxwha#序52000
无边落木萧萧下	wubmlomuxcxcxwhh#序52000
不尽长江滚滚来	bujnihjdgpgpllaa#序52000
不尽长江滚滚来	bujnihjdgpgpllah#序52000
不尽长江滚滚来	bujnihjdgpgpllaw#序52000
不尽长江滚滚来	bujnihjdgpgpllha#序52000
不尽长江滚滚来	bujnihjdgpgpllhh#序52000
不尽长江滚滚来	bujnihjdgpgpllhw#序52000
万里悲秋常作客	wjlibzqqihzokeab#序52000
万里悲秋常作客	wjlibzqqihzokehb#序52000
百年多病独登台	blnmdobydudgtlas#序52000
百年多病独登台	blnmdobydudgtlbs#序52000
百年多病独登台	blnmdobydudgtlhs#序52000
艰难苦恨繁霜鬓	jmnjkuhffjudbnyb#序52000
艰难苦恨繁霜鬓	jmnjkuhffjudbnyi#序52000
潦倒新停浊酒杯	lcdkxntyvojqbzdm#序52000
花近高楼伤客心	hwjngklbuhkexncd#序52000
万方多难此登临	wjfhdonjcidglnaa#序52000
万方多难此登临	wjfhdonjcidglnad#序52000
万方多难此登临	wjfhdonjcidglnau#序52000
万方多难此登临	wjfhdonjcidglnha#序52000
万方多难此登临	wjfhdonjcidglnhd#序52000
万方多难此登临	wjfhdonjcidglnhu#序52000
锦江春色来天地	jnjdipselltmdijt#序52000
玉垒浮云变古今	yulzfuypbmgujnar#序52000
玉垒浮云变古今	yulzfuypbmgujnhr#序52000
玉垒浮云变古今	yulzfuypbmgujnwr#序52000
北极朝廷终不改	bzjiiktyvsbuglaj#序52000
北极朝廷终不改	bzjiiktyvsbuglaw#序52000
北极朝廷终不改	bzjiiktyvsbuglbj#序52000
北极朝廷终不改	bzjiiktyvsbuglbw#序52000
北极朝廷终不改	bzjiiktyvsbuglhj#序52000
北极朝廷终不改	bzjiiktyvsbuglhw#序52000
西山寇盗莫相侵	xiujkbdkmoxdqnar#序52000
西山寇盗莫相侵	xiujkbdkmoxdqnhr#序52000
可怜后主还祠庙	kelmhbvuhlcimcdg#序52000
日暮聊为梁父吟	rimulcwzldfuynok#序52000
日暮聊为梁父吟	rimulcwzldfuynrk#序52000
日暮聊为梁父吟	rimulcwzldfuynak#序52000
日暮聊为梁父吟	rimulcwzldfuynuk#序52000
清秋幕府井梧寒	qyqqmufujywuhjdb#序52000
独宿江城蜡炬残	dusujdiglajucjqd#序52000
永夜角声悲自语	ysyejcugbzziyudy#序52000
中庭月色好谁看	vstyytsehkuvkjao#序52000
中庭月色好谁看	vstyytsehkuvkjau#序52000
中庭月色好谁看	vstyytsehkuvkjko#序52000
中庭月色好谁看	vstyytsehkuvkjku#序52000
中庭月色好谁看	vstyytsehkuvkjuo#序52000
中庭月色好谁看	vstyytsehkuvkjuu#序52000
风尘荏苒音书绝	fgifrfrjynuujtjs#序52000
关塞萧条行路难	grslxctcxylunjby#序52000
关塞萧条行路难	grslxctcxylunjqy#序52000
已忍伶俜十年事	yirflypyuinmuiaa#序52000
已忍伶俜十年事	yirflypyuinmuiah#序52000
已忍伶俜十年事	yirflypyuinmuiva#序52000
已忍伶俜十年事	yirflypyuinmuivh#序52000
强移栖息一枝安	qdyiqixiyiviangb#序52000
岁暮阴阳催短景	svmuynyhcvdrjyuo#序52000
岁暮阴阳催短景	svmuynyhcvdrjyur#序52000
天涯霜雪霁寒宵	tmyaudxtjihjxcab#序52000
天涯霜雪霁寒宵	tmyaudxtjihjxchb#序52000
五更鼓角声悲壮	wugggujcugbzvdaj#序52000
五更鼓角声悲壮	wugggujcugbzvdap#序52000
五更鼓角声悲壮	wugggujcugbzvdau#序52000
五更鼓角声悲壮	wugggujcugbzvdhj#序52000
五更鼓角声悲壮	wugggujcugbzvdhp#序52000
五更鼓角声悲壮	wugggujcugbzvdhu#序52000
三峡星河影动摇	sjxwxyheyydsykaf#序52000
三峡星河影动摇	sjxwxyheyydsykat#序52000
三峡星河影动摇	sjxwxyheyydsykhf#序52000
三峡星河影动摇	sjxwxyheyydsykht#序52000
野哭几家闻战伐	yekujijwwfvjfalr#序52000
野哭几家闻战伐	yekujijwwfvjfayr#序52000
夷歌数处起渔樵	yigeuuiuqiyuqcam#序52000
夷歌数处起渔樵	yigeuuiuqiyuqcdm#序52000
夷歌数处起渔樵	yigeuuiuqiyuqchm#序52000
卧龙跃马终黄土	wolsytmavshdtuba#序52000
卧龙跃马终黄土	wolsytmavshdtubh#序52000
卧龙跃马终黄土	wolsytmavshdtuia#序52000
卧龙跃马终黄土	wolsytmavshdtuih#序52000
人事音书漫寂寥	rfuiynuumjjilcpb#序52000
支离东北风尘际	vilidsbzfgifjiue#序52000
飘泊西南天地间	pcboxinjtmdijmfm#序52000
飘泊西南天地间	pcboxinjtmdijmfo#序52000
飘泊西南天地间	pcboxinjtmdijmfr#序52000
三峡楼台淹日月	sjxwlbtlyjriytao#序52000
三峡楼台淹日月	sjxwlbtlyjriytay#序52000
三峡楼台淹日月	sjxwlbtlyjriytap#序52000
三峡楼台淹日月	sjxwlbtlyjriytho#序52000
三峡楼台淹日月	sjxwlbtlyjriythy#序52000
三峡楼台淹日月	sjxwlbtlyjriythp#序52000
五溪衣服共云山	wuxiyifugsypujaa#序52000
五溪衣服共云山	wuxiyifugsypujau#序52000
五溪衣服共云山	wuxiyifugsypujha#序52000
五溪衣服共云山	wuxiyifugsypujhu#序52000
羯胡事主终无赖	jxhuuivuvswullyu#序52000
词客哀时且未还	cikeaiuiqxwzhlyz#序52000
庾信平生最萧瑟	yuxnpyugzvxcsegw#序52000
暮年诗赋动江关	munmuifudsjdgrcb#序52000
暮年诗赋动江关	munmuifudsjdgrcq#序52000
暮年诗赋动江关	munmuifudsjdgrob#序52000
暮年诗赋动江关	munmuifudsjdgroq#序52000
暮年诗赋动江关	munmuifudsjdgrrb#序52000
暮年诗赋动江关	munmuifudsjdgrrq#序52000
摇落深知宋玉悲	ykloufvissyubzff#序52000
摇落深知宋玉悲	ykloufvissyubzfx#序52000
摇落深知宋玉悲	ykloufvissyubztf#序52000
摇落深知宋玉悲	ykloufvissyubztx#序52000
风流儒雅亦吾师	fglqruyayiwuuija#序52000
风流儒雅亦吾师	fglqruyayiwuuijd#序52000
风流儒雅亦吾师	fglqruyayiwuuiju#序52000
怅望千秋一洒泪	ihwhqmqqyisalzxd#序52000
萧条异代不同时	xctcyidlbutsuico#序52000
萧条异代不同时	xctcyidlbutsuicr#序52000
江山故宅空文藻	jdujguvlkswfzkdc#序52000
云雨荒台岂梦思	ypyuhdtlqimgsiet#序52000
云雨荒台岂梦思	ypyuhdtlqimgsiex#序52000
云雨荒台岂梦思	ypyuhdtlqimgsist#序52000
云雨荒台岂梦思	ypyuhdtlqimgsisx#序52000
最是楚宫俱泯灭	zvuiiugsjumnmxoa#序52000
最是楚宫俱泯灭	zvuiiugsjumnmxoh#序52000
最是楚宫俱泯灭	zvuiiugsjumnmxra#序52000
最是楚宫俱泯灭	zvuiiugsjumnmxrh#序52000
舟人指点到今疑	vbrfvidmdkjnyipb#序52000
群山万壑赴荆门	qpujwjhefujymfyd#序52000
生长明妃尚有村	ugvhmyfzuhybcpnm#序52000
一去紫台连朔漠	yiquzitllmuomoad#序52000
一去紫台连朔漠	yiquzitllmuomohd#序52000
独留青冢向黄昏	dulqqyvsxdhdhpqo#序52000
独留青冢向黄昏	dulqqyvsxdhdhpqr#序52000
画图省识春风面	hwtuuguiipfgmmaa#序52000
画图省识春风面	hwtuuguiipfgmmah#序52000
画图省识春风面	hwtuuguiipfgmmap#序52000
画图省识春风面	hwtuuguiipfgmmha#序52000
画图省识春风面	hwtuuguiipfgmmhh#序52000
画图省识春风面	hwtuuguiipfgmmhp#序52000
环佩空归月夜魂	hrpzksgvytyehpwg#序52000
环佩空归月夜魂	hrpzksgvytyehpwy#序52000
千载琵琶作胡语	qmzlpipazohuyupy#序52000
分明怨恨曲中论	ffmyyrhfquvslpby#序52000
