---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
晋代衣冠成古丘	jlddyigrigguqqyp#序52000
三山半落青天外	sjujbjloqktmwdax#序52000
二水中分白鹭洲	eruvvsffbdluvbad#序52000
总为浮云能蔽日	zswzfuyyngbiribo#序52000
总为浮云能蔽日	zswzfuyyngbiribr#序52000
总为浮云能蔽日	zswzfuyyngbiriba#序52000
总为浮云能蔽日	zswzfuyyngbiribu#序52000
长安不见使人愁	ihanbujmuirfibpx#序52000
嗟君此别意如何	jpjycibpyiruhekr#序52000
驻马衔杯问谪居	vumaxmbzwfvejumu#序52000
巫峡啼猿数行泪	wuxwtiyruuxklzgd#序52000
衡阳归雁几封书	hgyhgvyjjifguuia#序52000
衡阳归雁几封书	hgyhgvyjjifguuiv#序52000
青枫江上秋帆远	qkfgjxuhqqfjyrfz#序52000
青枫江上秋帆远	qkfgjxuhqqfjyroz#序52000
青枫江上秋帆远	qkfgjxuhqqfjyryz#序52000
白帝城边古木疏	bddiigbmgumuuupa#序52000
白帝城边古木疏	bddiigbmgumuuupp#序52000
白帝城边古木疏	bddiigbmgumuuupv#序52000
圣代即今多雨露	ugddjijldoyuluty#序52000
圣代即今多雨露	ugddjijldoyuluyy#序52000
暂时分手莫踌躇	zjuiffubmoibiuoz#序52000
暂时分手莫踌躇	zjuiffubmoibiurz#序52000
鸡鸣紫陌曙光寒	jimkzimouugxhjnb#序52000
鸡鸣紫陌曙光寒	jimkzimouugxhjyb#序52000
莺啭皇州春色阑	ykvrhxvbiyseljcm#序52000
莺啭皇州春色阑	ykvrhxvbiyseljnm#序52000
金阙晓钟开万户	jlqtxnvskdwjhupd#序52000
金阙晓钟开万户	jlqtxnvskdwjhurd#序52000
玉阶仙仗拥千官	yujpxmvhysqmgrab#序52000
玉阶仙仗拥千官	yujpxmvhysqmgrhb#序52000
玉阶仙仗拥千官	yujpxmvhysqmgrwb#序52000
花迎剑佩星初落	hwykjmpzxkiulocc#序52000
柳拂旌旗露未干	lqfujkqiluwzgjma#序52000
独有凤凰池上客	duybfghxiiuhkeqb#序52000
阳春一曲和皆难	yhiyyiquhejpnjey#序52000
绛帻鸡人报晓筹	jxzejirfbcxnibsv#序52000
尚衣方进翠云裘	uhyifhjlcvyyqqxq#序52000
九天阊阖开宫殿	jqtmihhekdgsdmpu#序52000
万国衣冠拜冕旒	wjgoyigrbdmmlqaf#序52000
日色才临仙掌动	risecdllxmvhdsol#序52000
日色才临仙掌动	risecdllxmvhdsoy#序52000
日色才临仙掌动	risecdllxmvhdsrl#序52000
日色才临仙掌动	risecdllxmvhdsry#序52000
日色才临仙掌动	risecdllxmvhdsal#序52000
日色才临仙掌动	risecdllxmvhdsay#序52000
日色才临仙掌动	risecdllxmvhdsul#序52000
日色才临仙掌动	risecdllxmvhdsuy#序52000
香烟欲傍衮龙浮	xxyjyubhgylsfuhd#序52000
朝罢须裁五色诏	icbaxucdwusevcoy#序52000
朝罢须裁五色诏	icbaxucdwusevcuy#序52000
朝罢须裁五色诏	icbaxucdwusevcyy#序52000
佩声归到凤池头	pzuggvdcfgiitbrd#序52000
渭水自萦秦塞曲	wzuvziykqlsdqudl#序52000
黄山旧绕汉宫斜	hxujjqrchjgsxpad#序52000
銮舆迥出千门柳	lryujsiuqmmflqjm#序52000
銮舆迥出千门柳	lryujsiuqmmflqwm#序52000
銮舆迥出千门柳	lryujsiuqmmflqym#序52000
阁道回看上苑花	gedchvkjuhyrhwmc#序52000
云里帝城双凤阙	yylidiiguxfgqtem#序52000
云里帝城双凤阙	yylidiiguxfgqtsm#序52000
雨中春树万人家	yuvsiyuuwjrfjwab#序52000
为乘阳气行时令	wzigyhqixkuilkdr#序52000
不是宸游玩物华	buuiifybwjwuhwau#序52000
积雨空林烟火迟	jiyuksllyjhoiihz#序52000
蒸藜炊黍饷东菑	vgliivuuxxdszdcc#序52000
蒸藜炊黍饷东菑	vgliivuuxxdszddc#序52000
蒸藜炊黍饷东菑	vgliivuuxxdszdhc#序52000
漠漠水田飞白鹭	momouvtmfzbdludl#序52000
阴阴夏木啭黄鹂	ylylxwmuvrhxliel#序52000
山中习静观朝槿	ujvsxijkgricjllm#序52000
松下清斋折露葵	ssxwqkvdvelukvmc#序52000
野老与人争席罢	yelcyurfvgxibals#序52000
海鸥何事更相疑	hdouheuiggxxyidb#序52000
洞门高阁霭余晖	dsmfgcgeaiyuhvdr#序52000
桃李阴阴柳絮飞	tcliylyllqxufzmy#序52000
禁里疏钟官舍晚	jlliuuvsgruewjlr#序52000
省中啼鸟吏人稀	ugvstinnlirfximh#序52000
省中啼鸟吏人稀	ugvstinnlirfxioh#序52000
晨摇玉佩趋金殿	ifycyupzqujldmru#序52000
夕奉天书拜琐闱	xifgtmuubdsowzpm#序52000
强欲从君无那老	qxyucsjywunalcgl#序52000
将因卧病解朝衣	jxylwobkjpicyidd#序52000
将因卧病解朝衣	jxylwobkjpicyijd#序52000
将因卧病解朝衣	jxylwobkjpicyipd#序52000
丞相祠堂何处寻	igxxcithheiuxylc#序52000
丞相祠堂何处寻	igxxcithheiuxylx#序52000
锦官城外柏森森	jlgrigwdbdsfsfjm#序52000
映阶碧草自春色	ykjpbiccziiyserd#序52000
隔叶黄鹂空好音	geyehxlikshcylel#序52000
三顾频烦天下计	sjguplfjtmxwjiay#序52000
两朝开济老臣心	lxickdjilcifxlad#序52000
出师未捷身先死	iuuiwzjpufxmsicd#序52000
出师未捷身先死	iuuiwzjpufxmsiud#序52000
长使英雄泪满襟	vhuiykxslzmjjlpy#序52000
舍南舍北皆春水	uenjuebzjpiyuvrl#序52000
但见群鸥日日来	djjmqyouririldra#序52000
花径不曾缘客扫	hwjkbucgyrkesccf#序52000
花径不曾缘客扫	hwjkbucgyrkescct#序52000
蓬门今始为君开	pgmfjluiwzjykdca#序52000
盘飧市远无兼味	pjsyuiyrwujmwzmk#序52000
盘飧市远无兼味	pjsyuiyrwujmwzvk#序52000
樽酒家贫只旧醅	zyjqjwplvijqpzmy#序52000
肯与邻翁相对饮	kfyullwgxxdvylou#序52000
肯与邻翁相对饮	kfyullwgxxdvylvu#序52000
肯与邻翁相对饮	kfyullwgxxdvylyu#序52000
隔离呼取尽余杯	gelihuqujlyubzem#序52000
西山白雪三城戍	xiujbdxtsjiguuag#序52000
西山白雪三城戍	xiujbdxtsjiguuaw#序52000
南浦清江万里桥	njpuqkjxwjliqnum#序52000
海内风尘诸弟隔	hdnzfgifvudigede#序52000
天涯涕泪一身遥	tmyatilzyiufycaz#序52000
惟将迟暮供多病	wzjxiimugsdobkxb#序52000
未有涓埃答圣朝	wzybjraidaugicao#序52000
未有涓埃答圣朝	wzybjraidaugicau#序52000
未有涓埃答圣朝	wzybjraidaugicay#序52000
跨马出郊时极目	kwmaiujnuijimuza#序52000
跨马出郊时极目	kwmaiujnuijimuzu#序52000
跨马出郊时极目	kwmaiujnuijimuzm#序52000
跨马出郊时极目	kwmaiujnuijimuzo#序52000
不堪人事日萧条	bukjrfuirixntnaw#序52000
剑外忽传收蓟北	jmwdhuirubjibzdl#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhyd#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhyx#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhyy#序52000
却看妻子愁何在	qtkjqiziibhezdqt#序52000
却看妻子愁何在	qtkjqiziibhezdqu#序52000
漫卷诗书喜欲狂	mjjruiuuxiyukxdq#序52000
白日放歌须纵酒	bdrifhgexuzsjqpd#序52000
青春作伴好还乡	qkiyzobjhchrxxfa#序52000
青春作伴好还乡	qkiyzobjhchrxxfv#序52000
青春作伴好还乡	qkiyzobjhchrxxoa#序52000
青春作伴好还乡	qkiyzobjhchrxxov#序52000
青春作伴好还乡	qkiyzobjhchrxxya#序52000
青春作伴好还乡	qkiyzobjhchrxxyv#序52000
即从巴峡穿巫峡	jicsbaxwirwuxweu#序52000
即从巴峡穿巫峡	jicsbaxwirwuxwgu#序52000
便下襄阳向洛阳	bmxwxxyhxxloyhre#序52000
风急天高猿啸哀	fgjitmgcyrxnaijd#序52000
风急天高猿啸哀	fgjitmgcyrxnaijw#序52000
风急天高猿啸哀	fgjitmgcyrxnaijy#序52000
渚清沙白鸟飞回	vuqkuabdnnfzhvdk#序52000
无边落木萧萧下	wubmlomuxnxnxwaa#序52000
不尽长江滚滚来	bujlihjxgygyldaa#序52000
万里悲秋常作客	wjlibzqqihzokeab#序52000
百年多病独登台	bdnmdobkdudgtdas#序52000
艰难苦恨繁霜鬓	jmnjkuhffjuxblyb#序52000
艰难苦恨繁霜鬓	jmnjkuhffjuxblyi#序52000
潦倒新停浊酒杯	lndcxltkvojqbzdm#序52000
花近高楼伤客心	hwjlgclbuhkexlcd#序52000
万方多难此登临	wjfhdonjcidgllal#序52000
锦江春色来天地	jljxiyseldtmdijt#序52000
玉垒浮云变古今	yulzfuyybmgujlar#序52000
玉垒浮云变古今	yulzfuyybmgujlhr#序52000
玉垒浮云变古今	yulzfuyybmgujlwr#序52000
北极朝廷终不改	bzjiictkvsbugdlj#序52000
北极朝廷终不改	bzjiictkvsbugdlw#序52000
西山寇盗莫相侵	xiujkbdcmoxxqlar#序52000
可怜后主还祠庙	kelmhbvuhdcimndg#序52000
日暮聊为梁父吟	rimulnwzlxfuylok#序52000
日暮聊为梁父吟	rimulnwzlxfuylrk#序52000
日暮聊为梁父吟	rimulnwzlxfuylak#序52000
日暮聊为梁父吟	rimulnwzlxfuyluk#序52000
清秋幕府井梧寒	qkqqmufujkwuhjdb#序52000
独宿江城蜡炬残	dusujxiglajucjqd#序52000
永夜角声悲自语	ysyejnugbzziyudy#序52000
中庭月色好谁看	vstkytsehcuvkjlo#序52000
中庭月色好谁看	vstkytsehcuvkjlu#序52000
风尘荏苒音书绝	fgifrfrjyluujtjs#序52000
关塞萧条行路难	grsdxntnxklunjby#序52000
已忍伶俜十年事	yirflkpkuinmuiaa#序52000
已忍伶俜十年事	yirflkpkuinmuiva#序52000
强移栖息一枝安	qxyiqixiyiviangb#序52000
岁暮阴阳催短景	svmuylyhcvdrjkur#序52000
天涯霜雪霁寒宵	tmyauxxtjihjxnab#序52000
五更鼓角声悲壮	wugggujnugbzvxaj#序52000
五更鼓角声悲壮	wugggujnugbzvxap#序52000
五更鼓角声悲壮	wugggujnugbzvxau#序52000
三峡星河影动摇	sjxwxkheykdsycaf#序52000
三峡星河影动摇	sjxwxkheykdsycat#序52000
野哭几家闻战伐	yekujijwwfvjfalr#序52000
夷歌数处起渔樵	yigeuuiuqiyuqnam#序52000
卧龙跃马终黄土	wolsytmavshxtuba#序52000
卧龙跃马终黄土	wolsytmavshxtubh#序52000
卧龙跃马终黄土	wolsytmavshxtuia#序52000
卧龙跃马终黄土	wolsytmavshxtuih#序52000
人事音书漫寂寥	rfuiyluumjjilnpb#序52000
支离东北风尘际	vilidsbzfgifjiue#序52000
飘泊西南天地间	pnboxinjtmdijmfm#序52000
飘泊西南天地间	pnboxinjtmdijmfo#序52000
飘泊西南天地间	pnboxinjtmdijmfr#序52000
三峡楼台淹日月	sjxwlbtdyjriytao#序52000
三峡楼台淹日月	sjxwlbtdyjriytay#序52000
三峡楼台淹日月	sjxwlbtdyjriytap#序52000
五溪衣服共云山	wuxiyifugsyyujal#序52000
羯胡事主终无赖	jphuuivuvswuldyu#序52000
词客哀时且未还	cikeaiuiqpwzhdyz#序52000
庾信平生最萧瑟	yuxlpkugzvxnsegw#序52000
暮年诗赋动江关	munmuifudsjxgrcb#序52000
暮年诗赋动江关	munmuifudsjxgrob#序52000
暮年诗赋动江关	munmuifudsjxgrrb#序52000
摇落深知宋玉悲	ycloufvissyubzff#序52000
摇落深知宋玉悲	ycloufvissyubzfx#序52000
摇落深知宋玉悲	ycloufvissyubztf#序52000
摇落深知宋玉悲	ycloufvissyubztx#序52000
风流儒雅亦吾师	fglqruyayiwuuijl#序52000
怅望千秋一洒泪	ihwhqmqqyisalzxd#序52000
萧条异代不同时	xntnyiddbutsuicr#序52000
江山故宅空文藻	jxujguvdkswfzcdc#序52000
云雨荒台岂梦思	yyyuhxtdqimgsiet#序52000
云雨荒台岂梦思	yyyuhxtdqimgsiex#序52000
云雨荒台岂梦思	yyyuhxtdqimgsist#序52000
云雨荒台岂梦思	yyyuhxtdqimgsisx#序52000
最是楚宫俱泯灭	zvuiiugsjumlmpra#序52000
舟人指点到今疑	vbrfvidmdcjlyipb#序52000
群山万壑赴荆门	qyujwjhefujkmfyd#序52000
生长明妃尚有村	ugvhmkfzuhybcynm#序52000
一去紫台连朔漠	yiquzitdlmuomoad#序52000
独留青冢向黄昏	dulqqkvsxxhxhyqo#序52000
独留青冢向黄昏	dulqqkvsxxhxhyqr#序52000
画图省识春风面	hwtuuguiiyfgmmaa#序52000
环佩空归月夜魂	hrpzksgvytyehywg#序52000
环佩空归月夜魂	hrpzksgvytyehywy#序52000
千载琵琶作胡语	qmzdpipazohuyupy#序52000
分明怨恨曲中论	ffmkyrhfquvslyby#序52000
蜀主征吴幸三峡	uuvuvgwuxksjxwsu#序52000
崩年亦在永安宫	bgnmyizdysangsub#序52000
翠华想象空山里	cvhwxxxxksujliyl#序52000
玉殿虚无野寺中	yudmxuwuyesivsal#序52000
玉殿虚无野寺中	yudmxuwuyesivshl#序52000
玉殿虚无野寺中	yudmxuwuyesivswl#序52000
古庙杉松巢水鹤	gumnujssicuvheun#序52000
岁时伏腊走村翁	svuifulazbcywgug#序52000
武侯祠屋常邻近	wuhbciwuihlljlaz#序52000
一体君臣祭祀同	yitijyifjisitsak#序52000
诸葛大名垂宇宙	vugedamkivyuvbyb#序52000
宗臣遣像肃清高	zsifqmxxsuqkgcbd#序52000
宗臣遣像肃清高	zsifqmxxsuqkgcbw#序52000
三分割据纡筹策	sjffgejuyuibceav#序52000
万古云霄一羽毛	wjguyyxnyiyumcap#序52000
伯仲之间见伊吕	bovsvijmjmyilvrk#序52000
指挥若定失萧曹	vihvrodkuixnccfa#序52000
指挥若定失萧曹	vihvrodkuixnccta#序52000
运移汉祚终难复	yyyihjzovsnjfuzp#序52000
运移汉祚终难复	yyyihjzovsnjfuzr#序52000
运移汉祚终难复	yyyihjzovsnjfuzw#序52000
志决身歼军务劳	vijtufjmjywulcuc#序52000
志决身歼军务劳	vijtufjmjywulcul#序52000
志决身歼军务劳	vijtufjmjywulcxc#序52000
志决身歼军务劳	vijtufjmjywulcxl#序52000
生涯岂料承优诏	ugyaqilnigybvcny#序52000
世事空知学醉歌	uiuiksvixtzvgeag#序52000
江上月明胡雁过	jxuhytmkhuyjgodz#序52000
淮南木落楚山多	hknjmuloiuujdodx#序52000
寄身且喜沧洲近	jiufqpxichvbjlbz#序52000
顾影无如白发何	guykwurubdfaheyr#序52000
今日龙钟人共老	jlrilsvsrfgslcrl#序52000
愧君犹遣慎风波	kvjyybqmuffgboxd#序52000
三年谪宦此栖迟	sjnmvehrciqiiiaz#序52000
万古惟留楚客悲	wjguwzlqiukebzaf#序52000
万古惟留楚客悲	wjguwzlqiukebzax#序52000
秋草独寻人去后	qqccduxyrfquhbhp#序52000
寒林空见日斜时	hjllksjmrixpuibr#序52000
汉文有道恩犹薄	hjwfybdcenybbcdc#序52000
湘水无情吊岂知	xxuvwuqkdnqividk#序52000
湘水无情吊岂知	xxuvwuqkdnqividu#序52000
寂寂江山摇落处	jijijxujycloiubw#序52000
怜君何事到天涯	lmjyheuidctmyaxd#序52000
汀洲无浪复无烟	tkvbwulhfuwuyjdh#序52000
楚客相思益渺然	iukexxsiyimnrjmd#序52000
楚客相思益渺然	iukexxsiyimnrjmh#序52000
楚客相思益渺然	iukexxsiyimnrjpd#序52000
楚客相思益渺然	iukexxsiyimnrjph#序52000
汉口夕阳斜渡鸟	hjkbxiyhxpdunndp#序52000
洞庭秋水远连天	dstkqquvyrlmtmda#序52000
孤城背岭寒吹角	guigbzlkhjivjnzd#序52000
独树临江夜泊船	duuulljxyepoirqv#序52000
贾谊上书忧汉室	jwyiuhuuybhjuixb#序52000
长沙谪去古今怜	ihuavequgujllmpx#序52000
二月黄鹂飞上林	erythxlifzuhllam#序52000
春城紫禁晓阴阴	iyigzijlxnylylfe#序52000
春城紫禁晓阴阴	iyigzijlxnylyloe#序52000
春城紫禁晓阴阴	iyigzijlxnylylre#序52000
长乐钟声花外尽	ihlevsughwwdjlpi#序52000
龙池柳色雨中深	lsiilqseyuvsufad#序52000
龙池柳色雨中深	lsiilqseyuvsufhd#序52000
阳和不散穷途恨	yhhebusjqstuhfex#序52000
霄汉常悬捧日心	xnhjihxrpgrixlyd#序52000
献赋十年犹未遇	xmfuuinmybwzyuqz#序52000
羞将白发对华簪	xqjxbdfadvhwzjyv#序52000
去年花里逢君别	qunmhwlifgjybptd#序52000
今日花开又一年	jlrihwkdybyinmrp#序52000
今日花开又一年	jlrihwkdybyinmrr#序52000
世事茫茫难自料	uiuimhmhnjzilnam#序52000
春愁黯黯独成眠	iyibananduigmmfm#序52000
春愁黯黯独成眠	iyibananduigmmom#序52000
春愁黯黯独成眠	iyibananduigmmrm#序52000
身多疾病思田里	ufdojibksitmlipl#序52000
邑有流亡愧俸钱	yiyblqwhkvfgqmkj#序52000
闻道欲来相问讯	wfdcyuldxxwfxyey#序52000
西楼望月几回圆	xilbwhytjihvyrak#序52000
仙台初见五城楼	xmtdiujmwuiglbrm#序52000
风物凄凄宿雨收	fgwuqiqisuyuubjj#序52000
风物凄凄宿雨收	fgwuqiqisuyuubjw#序52000
山色遥连秦树晚	ujseyclmqluuwjlr#序52000
砧声近报汉宫秋	vfugjlbchjgsqquh#序52000
疏松影落空坛静	uussyklokstjjkaq#序52000
疏松影落空坛静	uussyklokstjjkpq#序52000
疏松影落空坛静	uussyklokstjjkvq#序52000
细草香闲小洞幽	xiccxxxmxndsybsu#序52000
何用别寻方外去	heysbpxyfhwdqurt#序52000
人间亦自有丹丘	rfjmyiziybdjqqpp#序52000
莺啼燕语报新年	yktiyjyubcxlnmcp#序52000
莺啼燕语报新年	yktiyjyubcxlnmcr#序52000
莺啼燕语报新年	yktiyjyubcxlnmnp#序52000
莺啼燕语报新年	yktiyjyubcxlnmnr#序52000
马邑龙堆路几千	mayilsdvlujiqmap#序52000
马邑龙堆路几千	mayilsdvlujiqmvp#序52000
家住层城临汉苑	jwvucgigllhjyrbc#序52000
心随明月到胡天	xlsvmkytdchutmda#序52000
机中锦字论长恨	jivsjlzilyvhhfmx#序52000
楼上花枝笑独眠	lbuhhwvixndummmm#序52000
为问元戎窦车骑	wzwfyrrsdbieqidm#序52000
何时返旆勒燕然	heuifjpzlzyjrjrd#序52000
何时返旆勒燕然	heuifjpzlzyjrjrh#序52000
云开远见汉阳城	yykdyrjmhjyhiget#序52000
云开远见汉阳城	yykdyrjmhjyhigst#序52000
犹是孤帆一日程	ybuigufjyiriigqh#序52000
估客昼眠知浪静	gukevbmmvilhjkrq#序52000
舟人夜语觉潮生	vbrfyeyujticugpn#序52000
三湘愁鬓逢秋色	sjxxibblfgqqsead#序52000
万里归心对月明	wjligvxldvytmkar#序52000
旧业已随征战尽	jqyeyisvvgvjjlli#序52000
更堪江上鼓鼙声	ggkjjxuhgupiugau#序52000
城上高楼接大荒	iguhgclbjpdahxtc#序52000
海天愁思正茫茫	hdtmibsivgmhmhdc#序52000
惊风乱飐芙蓉水	jkfglrvjfursuvxl#序52000
密雨斜侵薜荔墙	miyuxpqlbiliqxbt#序52000
岭树重遮千里目	lkuuvsveqmlimuua#序52000
岭树重遮千里目	lkuuvsveqmlimuuu#序52000
岭树重遮千里目	lkuuvsveqmlimuum#序52000
岭树重遮千里目	lkuuvsveqmlimuuo#序52000
江流曲似九回肠	jxlqquuijqhvihdy#序52000
共来百越纹身地	gsldbdytwfufdiat#序52000
犹是音书滞一乡	ybuiyluuviyixxqa#序52000
犹是音书滞一乡	ybuiyluuviyixxqv#序52000
王浚楼船下益州	whjylbirxwyivbad#序52000
王浚楼船下益州	whjylbirxwyivbai#序52000
金陵王气黯然收	jllkwhqianrjubpj#序52000
金陵王气黯然收	jllkwhqianrjubpw#序52000
金陵王气黯然收	jllkwhqianrjubrj#序52000
金陵王气黯然收	jllkwhqianrjubrw#序52000
千寻铁锁沉江底	qmxytpsoifjxdipg#序52000
一片降幡出石头	yipmjxfjiuuitbad#序52000
人世几回伤往事	rfuijihvuhwhuipa#序52000
山形依旧枕寒流	ujxkyijqvfhjlqld#序52000
从今四海为家日	csjlsihdwzjwriro#序52000
从今四海为家日	csjlsihdwzjwrirr#序52000
从今四海为家日	csjlsihdwzjwrira#序52000
从今四海为家日	csjlsihdwzjwriru#序52000
故垒萧萧芦荻秋	gulzxnxnludiqqwh#序52000
谢公最小偏怜女	xpgszvxnpmlmnvya#序52000
谢公最小偏怜女	xpgszvxnpmlmnvyv#序52000
自嫁黔娄百事乖	zijwqmlbbduigkpq#序52000
顾我无衣搜荩箧	guwowuyisbjlqpyv#序52000
泥他沽酒拔金钗	nitagujqbajliddj#序52000
野蔬充膳甘长藿	yeuuisujgjvhholc#序52000
落叶添薪仰古槐	loyetmxlyhguhkcm#序52000
今日俸钱过十万	jlrifgqmgouiwjra#序52000
与君营奠复营斋	yujyykdmfuykvdaw#序52000
昔日戏言身后事	xirixiyjufhbuica#序52000
昔日戏言身后事	xirixiyjufhbuioa#序52000
昔日戏言身后事	xirixiyjufhbuira#序52000
今朝都到眼前来	jlvcdbdcyjqmldra#序52000
衣裳已施行看尽	yiuhyiuixkkjjldi#序52000
针线犹存未忍开	vfxmybcywzrfkdja#序52000
尚想旧情怜婢仆	uhxxjqqklmbipuxr#序52000
也曾因梦送钱财	yecgylmgssqmcdgb#序52000
诚知此恨人人有	igvicihfrfrfybyo#序52000
诚知此恨人人有	igvicihfrfrfybyu#序52000
诚知此恨人人有	igvicihfrfrfybyy#序52000
贫贱夫妻百事哀	pljmfuqibduiaifd#序52000
贫贱夫妻百事哀	pljmfuqibduiaifw#序52000
贫贱夫妻百事哀	pljmfuqibduiaify#序52000
闲坐悲君亦自悲	xmzobzjyyizibzmf#序52000
闲坐悲君亦自悲	xmzobzjyyizibzmx#序52000
百年多是几多时	bdnmdouijidouiar#序52000
邓攸无子寻知命	dgybwuzixyvimker#序52000
邓攸无子寻知命	dgybwuzixyvimkyr#序52000
潘岳悼亡犹费词	pjytdcwhybfzcidy#序52000
同穴窅冥何所望	tsxtycmkhesowhkw#序52000
他生缘会更难期	taugyrhvggnjqirq#序52000
惟将终夜常开眼	wzjxvsyeihkdyjxm#序52000
报答平生未展眉	bcdapkugwzvjmzfm#序52000
报答平生未展眉	bcdapkugwzvjmzfo#序52000
报答平生未展眉	bcdapkugwzvjmzfu#序52000
报答平生未展眉	bcdapkugwzvjmztm#序52000
报答平生未展眉	bcdapkugwzvjmzto#序52000
报答平生未展眉	bcdapkugwzvjmztu#序52000
时难年荒世业空	uinjnmhxuiyeksrx#序52000
弟兄羁旅各西东	dixsjilvgexidsba#序52000
弟兄羁旅各西东	dixsjilvgexidsbq#序52000
田园寥落干戈后	tmyrlnlogjgehbap#序52000
田园寥落干戈后	tmyrlnlogjgehbup#序52000
骨肉流离道路中	gurblqlidcluvsll#序52000
吊影分为千里雁	dnykffwzqmliyjki#序52000
辞根散作九秋蓬	cigfsjzojqqqpguc#序52000
共看明月应垂泪	gskjmkytykivlzad#序52000
一夜乡心五处同	yiyexxxlwuiutsak#序52000
锦瑟无端五十弦	jlsewudrwuuixmjg#序52000
一弦一柱思华年	yixmyivusihwnmap#序52000
一弦一柱思华年	yixmyivusihwnmar#序52000
庄生晓梦迷蝴蝶	vxugxnmgmihudpgi#序52000
望帝春心托杜鹃	whdiiyxltodujrwn#序52000
沧海月明珠有泪	chhdytmkvuyblzdd#序52000
蓝田日暖玉生烟	ljtmrinryuugyjch#序52000
此情可待成追忆	ciqkkeddigvvyivx#序52000
昨夜星辰昨夜风	zoyexkifzoyefgrj#序52000
画楼西畔桂堂东	hwlbxipjgvthdsaa#序52000
画楼西畔桂堂东	hwlbxipjgvthdsaq#序52000
隔座送钩春酒暖	gezossgbiyjqnrer#序52000
分曹射覆蜡灯红	ffccuefuladghsbs#序52000
嗟余听鼓应官去	jpyutkguykgrqukt#序52000
走马兰台类转蓬	zbmaljtdlzvrpgtc#序52000
紫泉宫殿锁烟霞	ziqrgsdmsoyjxwsy#序52000
欲取芜城作帝家	yuquwuigzodijwgb#序52000
玉玺不缘归日角	yuxibuyrgvrijnad#序52000
玉玺不缘归日角	yuxibuyrgvrijnhd#序52000
玉玺不缘归日角	yuxibuyrgvrijnwd#序52000
锦帆应是到天涯	jlfjykuidctmyajd#序52000
于今腐草无萤火	yujlfuccwuykhoad#序52000
终古垂杨有暮鸦	vsguivyhybmuyasn#序52000
终古垂杨有暮鸦	vsguivyhybmuyasy#序52000
地下若逢陈后主	dixwrofgifhbvutd#序52000
岂宜重问后庭花	qiyivswfhbtkhwuc#序52000
来是空言去绝踪	lduiksyjqujtzsaz#序52000
月斜楼上五更钟	ytxplbuhwuggvsoj#序52000
月斜楼上五更钟	ytxplbuhwuggvsyj#序52000
月斜楼上五更钟	ytxplbuhwuggvspj#序52000
梦为远别啼难唤	mgwzyrbptinjhrlk#序52000
书被催成墨未浓	uubzcvigmowznsad#序52000
书被催成墨未浓	uubzcvigmowznsvd#序52000
蜡照半笼金翡翠	lavcbjlsjlfzcviy#序52000
麝熏微度绣芙蓉	uexywzduxqfurslc#序52000
刘郎已恨蓬山远	lqlhyihfpgujyrdz#序52000
刘郎已恨蓬山远	lqlhyihfpgujyrwz#序52000
更隔蓬山一万重	gggepgujyiwjvsap#序52000
飒飒东风细雨来	sasadsfgxiyuldla#序52000
芙蓉塘外有轻雷	fursthwdybqklzcy#序52000
金蟾啮锁烧香入	jlijnpsoucxxrupp#序52000
金蟾啮锁烧香入	jlijnpsoucxxrurp#序52000
玉虎牵丝汲井回	yuhuqmsijijkhvak#序52000
玉虎牵丝汲井回	yuhuqmsijijkhvhk#序52000
玉虎牵丝汲井回	yuhuqmsijijkhvwk#序52000
贾氏窥帘韩掾少	jwuikvlmhjyrucxx#序52000
宓妃留枕魏王才	mifzlqvfwzwhcdba#序52000
春心莫共花争发	iyxlmogshwvgfafa#序52000
春心莫共花争发	iyxlmogshwvgfaff#序52000
春心莫共花争发	iyxlmogshwvgfafv#序52000
春心莫共花争发	iyxlmogshwvgfafy#序52000
春心莫共花争发	iyxlmogshwvgfaoa#序52000
春心莫共花争发	iyxlmogshwvgfaof#序52000
春心莫共花争发	iyxlmogshwvgfaov#序52000
春心莫共花争发	iyxlmogshwvgfaoy#序52000
春心莫共花争发	iyxlmogshwvgfara#序52000
春心莫共花争发	iyxlmogshwvgfarf#序52000
春心莫共花争发	iyxlmogshwvgfarv#序52000
春心莫共花争发	iyxlmogshwvgfary#序52000
一寸相思一寸灰	yicyxxsiyicyhvah#序52000
一寸相思一寸灰	yicyxxsiyicyhvau#序52000
猿鸟犹疑畏简书	yrnnybyiwzjmuuqa#序52000
猿鸟犹疑畏简书	yrnnybyiwzjmuuqv#序52000
风云常为护储胥	fgyyihwzhuiuxujo#序52000
风云常为护储胥	fgyyihwzhuiuxujp#序52000
风云常为护储胥	fgyyihwzhuiuxujy#序52000
徒令上将挥神笔	tulkuhjxhvufbiiv#序52000
终见降王走传车	vsjmjxwhzbiriesa#序52000
管乐有才原不忝	grytybcdyrbutmvt#序52000
管乐有才原不忝	grytybcdyrbutmvx#序52000
关张无命欲何如	grvhwumkyuherubn#序52000
他年锦里经祠庙	tanmjllijkcimnrg#序52000
梁父吟成恨有余	lxfuylighfybyumr#序52000
相见时难别亦难	xxjmuinjbpyinjmy#序52000
